created_at,text
857700188005294081,2017-04-27 20:57:14,b'RT @pithinthewind: It looks like we might get a new TSLA building. @AuntB:\nhttps://t.co/z7i4mlYoor https://t.co/cEKazMkJ3i'
857685788040937472,2017-04-27 20:00:01,"b'Tomorrow, the @Belcourt opens a pair of flawed but fascinating jazz documentaries \xe2\x80\x94\xc2\xa0on Morgan and Coltrane.\xe2\x80\xa6 https://t.co/z7VGzuHVKo'"
857670687393288192,2017-04-27 19:00:01,"b""Wine in Common: Analyzing the Wines of 'Big Little Lies' (@Big_Little_Lies) https://t.co/EYvOAnXRdc"""
857659051743879169,2017-04-27 18:13:47,b'RT @BitesBlog: Tickets for Yum! East go on sale tomorrow. https://t.co/85SzaVMdua https://t.co/K0Sz6FOPCT'
857655589274570752,2017-04-27 18:00:01,b'Curious about the science behind Iron Man\xe2\x80\x99s arc reactor or Green Lantern\xe2\x80\x99s ring? Head to @adventuresci tonight:\xe2\x80\xa6 https://t.co/u8ow6Mo8iy'
857654399774208001,2017-04-27 17:55:18,b'RT @BitesBlog: First Bite: Answer Restaurant in Sylvan Park https://t.co/FwqHZPRjZU https://t.co/9pdamtvF2y'
857650559142252544,2017-04-27 17:40:02,"b'RT @NashvilleCream: Check out a blissfully melancholic new vid for @danauerbach\'s ""King of a One Horse Town"" ahead of his new record: https\xe2\x80\xa6'"
857640486042976256,2017-04-27 17:00:00,b'The new @charly_bliss record is as fun &amp; confessional as a giggle-filled sleepover fueled by gummy candy and booze.\xe2\x80\xa6 https://t.co/pZtns2ZTMS'
857628633493630976,2017-04-27 16:12:54,"b""RT @NashvilleCream: Look back on the role of Nashville's after-hours clubs, ahead of Saturday's Old School Reunion at @thirdmanrecords: htt\xe2\x80\xa6"""
857628096035508224,2017-04-27 16:10:46,"b'RT @NashvilleCream: Watch @nikkilanemusic hit the ""Jackpot"" on last night\'s @TeamCoco. https://t.co/DhJ9Qu1MWM https://t.co/vNZyDsr7y1'"
857625638668091393,2017-04-27 16:01:00,"b'Elizabeth Strout, appearing tonight at @ParnassusBooks1, explores the intricacies of human frailty\xe2\x80\xa6 https://t.co/P5nOB3GReG'"
857583360721510401,2017-04-27 13:13:00,"b'Chief Anderson on losing an officer, the Clemmons shooting, civilian review boards, sparring with TBI and more\xe2\x80\xa6 https://t.co/uqHoIIxOzc'"
857359037519859713,2017-04-26 22:21:38,b'Federal grand jury hands down five counts against former judge Casey Moreland\nhttps://t.co/LsuZOaRhE2 https://t.co/aUFiPCX19V'
857353093826191364,2017-04-26 21:58:01,"b'.@neiltyson heads to @Ascend_amp to talk about the stars, beneath them, on June 14. Feeling cosmic? Win tickets: https://t.co/iU0xdkbnb1'"
857344805030047745,2017-04-26 21:25:04,b'RT @pithinthewind: Metro Police Chief Steve Anderson expressed new concerns about body cameras in a recent interview with the Scene https:/\xe2\x80\xa6'
857344035782000641,2017-04-26 21:22:01,"b"".@CFMT's annual 24-hour giving challenge is just one week away. The #BigPayback returns May 3. https://t.co/LUcrAHK0pt"""
857338499317596160,2017-04-26 21:00:01,"b""It's turkey leg time! The @tnrenfest is back this May and we've got opening weekend tickets on #FreeStuff. https://t.co/iU0xdkbnb1"""
857321208383143936,2017-04-26 19:51:18,"b'RT @BitesBlog: Warm weather ushers in an early strawberry season, at farmers markets and pick-you-own farms https://t.co/VUCE9bHMhT https:/\xe2\x80\xa6'"
857294417073516544,2017-04-26 18:04:51,b'RT @NashvilleCream: How do we find the balance between tribute nights and original music in Music City? A few thoughts: https://t.co/k68cb9\xe2\x80\xa6'
857274140402880512,2017-04-26 16:44:17,"b'.@MayorMeganBarry is pitching a light rail transit system and, if it works, it will alter the city and her legacy\xe2\x80\xa6 https://t.co/Fwz6HKyRtw'"
857264354496008195,2017-04-26 16:05:23,b'RT @BitesBlog: More than 35 Thai/Lao/American dishes will be offered for sampling at the Thai-Lao Food Fair in Murfreesboro. https://t.co/7\xe2\x80\xa6'
857261860386721792,2017-04-26 15:55:29,"b""RT @BitesBlog: Ahead of this weekend's @cornbread_fest, @jenniferjustus shares a recipe in homage to Nashville's refugee farmers. https://t\xe2\x80\xa6"""
857258955093024769,2017-04-26 15:43:56,"b'RT @iamstevenhale: The big news from @MayorMeganBarry today: She wants light rail on 5 major corridors, starting with Gallatin Pike'"
857242285913886721,2017-04-26 14:37:42,"b""RT @pithinthewind: Police chief 'concerned' body cameras could discourage officer discretion\nhttps://t.co/aAnbKL6BLs https://t.co/Ivxf7mtP9b"""
857239462014836736,2017-04-26 14:26:29,"b'RT @pithinthewind: Nobody should care what Ben Cunningham thinks about Nashville. @AuntB explains, with Raisin Bran https://t.co/jwnLKZ4ZSk\xe2\x80\xa6'"
857221485483655169,2017-04-26 13:15:03,"b'For GM Jon Robinson, this draft is his best chance to shape the @Titans\nhttps://t.co/7n0bzRW9Ru https://t.co/d5yvvpGwTc'"
856987015736381440,2017-04-25 21:43:21,"b""RT @NashvilleCream: It's so cool to hear the @nashvillesymph chorus in the creepy new @mountain_goats song. https://t.co/IgZtEJxFiI https:/\xe2\x80\xa6"""
856960421386997760,2017-04-25 19:57:40,"b""RT @NashvilleCream: Watch @Bully's Alicia Bognanno speak out against SeaWorld: https://t.co/dlqRscftnx https://t.co/Wx71gu65zH"""
856951431265439744,2017-04-25 19:21:57,b'Green told a talk radio host that transgender people and Syrian refugees are an \xe2\x80\x9cevil\xe2\x80\x9d that should be \xe2\x80\x9ccrushed.\xe2\x80\x9d https://t.co/j9s4wm93E3'
856922774627127297,2017-04-25 17:28:04,"b'RT @pithinthewind: .@DrMarkGreen4TN, the Heartless Man Who Would Be Army Chief: How does a doctor have so little sympathy for people?\nhttps\xe2\x80\xa6'"
856918477461966849,2017-04-25 17:11:00,b'RT @NashvilleCream: Check out a new short film in which @AdiaVictoria discusses the vital importance of making art: https://t.co/Lp4J1XHuWs\xe2\x80\xa6'
856906071226671104,2017-04-25 16:21:42,"b""RT @BitesBlog: Gray &amp; Dudley opens tonight at Nashville's new @21cHotels location downtown, with chef @Levon_Wallace at the helm. https://t\xe2\x80\xa6"""
856900628076830720,2017-04-25 16:00:04,"b""Here's why you should catch Tony-winning 'The Curious Incident of the Dog in the Night-Time,' opening at @tpac:\xe2\x80\xa6 https://t.co/rmhTm1XtdI"""
856878919013851137,2017-04-25 14:33:48,"b'RT @pithinthewind: .@SenBobCorker encourages constituents to screw over younger people. Not cool, says @AuntB\nhttps://t.co/pNGRhd2ZNF https\xe2\x80\xa6'"
856619585986060288,2017-04-24 21:23:19,"b'RT @TNOpenGovt: New post: Proposed rule change could erode access to court records, lawyers say https://t.co/IyLEDclFmA'"
856575123712872449,2017-04-24 18:26:38,"b""RT @pithinthewind: Health organizations 'outraged' by big tobacco sponsor at Academies of Nashville event \nhttps://t.co/lL3PO1UEhY https://\xe2\x80\xa6"""
856573787248222208,2017-04-24 18:21:19,"b""RT @BitesBlog: This weekend we ate oysters! Pickled peanuts! And the best milkshakes in Charleston! What'd *you* eat? https://t.co/Ev1lGDgS\xe2\x80\xa6"""
856569178588942336,2017-04-24 18:03:01,b'Why over-complicate the camp? @BlackHollerFilm revels in it. Catch the premiere tonight at @Belcourt:\xe2\x80\xa6 https://t.co/0ASkrE2Zbi'
856557538715873280,2017-04-24 17:16:45,"b'RT @NashvilleCream: On #rsd2017, The Spin rocked out to @RagingFireRoses, @LillyHiatt1, The Medium, @AllThemWitches and lots more: https://\xe2\x80\xa6'"
856548682224807940,2017-04-24 16:41:34,"b""RT @pithinthewind: .@AuntB on @SheilaButt4TN's messed up response to the arrest of Tad Cummins and recovery of Elizabeth Thomas\nhttps://t.c\xe2\x80\xa6"""
856510314732564481,2017-04-24 14:09:06,b'RT @BitesBlog: Ramen Showdown: Sarah Gavigan of @OtakuSouthRamen and Jessica Benefield of @TwoTenJack Square Off https://t.co/RTI0bJlcGz ht\xe2\x80\xa6'
856253597654196224,2017-04-23 21:09:00,"b""The Curious Incident of the Dog in the Night-Time won 5 Tony's and is now at @tpac. Win tickets on #freestuff: https://t.co/iU0xdjTLMr"""
856206037472256001,2017-04-23 18:00:01,"b""Quit crying into your keyboard \xe2\x80\x93 'My Entire High School Sinking Into the Sea' plays @Belcourt:\xe2\x80\xa6 https://t.co/LFjPb3W9kL"""
856130548980494336,2017-04-23 13:00:03,"b'For one day only, @Cheekwood opens up to the pups: https://t.co/vNgHJLrCMI https://t.co/yusjbu0O0p'"
855904053339049984,2017-04-22 22:00:02,"b""Mary Harron's unnerving 'American Psycho' is @Belcourt's midnight movie. We suggest you skip the psychedelics:\xe2\x80\xa6 https://t.co/kh4PnzJr9B"""
855858745020104705,2017-04-22 19:00:00,b'.@LouieAnderson \xe2\x80\x94 so much more than a beloved dork. Catch him tonight at @CityWineryNSH: https://t.co/rgWLypPWTh https://t.co/IMq5P2T6PQ'
855843657903206400,2017-04-22 18:00:03,"b""Nashville can't get enough Del Shores \xe2\x80\x94 veteran cast and director present his 'Daddy's Dyin', Who's Got the Will?':\xe2\x80\xa6 https://t.co/tocLXixpE9"""
855805902976307200,2017-04-22 15:30:02,"b'Headline Homes: Ronnie Dunn sells his home, and a Nashville Symphony Show House tops March\xe2\x80\x99s list of home sales\xe2\x80\xa6 https://t.co/0pI9BlRZ97'"
855790759894810624,2017-04-22 14:29:51,"b""RT @NashvilleCream: Rain won't stop #RSD17 \xe2\x80\x94 here's a roundup of Nashville events, with schedule updates: https://t.co/V6E4h9AnrC https://t\xe2\x80\xa6"""
855753054708256768,2017-04-22 12:00:02,"b""For 'anyone who believes in the importance of evidence-based decisions,' a march and a festival on Earth Day :\xe2\x80\xa6 https://t.co/9bpJ7mdOLj"""
855536219664633856,2017-04-21 21:38:24,b'MTSU awards its first Jim Ridley Memorial Scholarship\nhttps://t.co/sIQTQThraq https://t.co/OAOY61WGOk'
855518252805623808,2017-04-21 20:27:00,b'.@NCT_ChildThtr brings Goodnight Moon to life in their newest production. Win tickets on Free Stuff: https://t.co/iU0xdkbnb1'
855509300369911808,2017-04-21 19:51:26,"b""Celebrate the Preds' win with Kent Monkman's 'Team Miss Chief Eagle' patch\n\nhttps://t.co/raTcLGFGxq https://t.co/FsASnzTCWB"""
855497992777998336,2017-04-21 19:06:30,"b'RT @BitesBlog: Cheap Eats: Assorted Mexican pastries, under $1 at La Conchita Panaderia y Pasteleria https://t.co/EVE1rtbvRn https://t.co/c\xe2\x80\xa6'"
855496370479808512,2017-04-21 19:00:03,"b'Cheap Eats: Assorted Mexican pastries, under $1 at La Conchita Panaderia y Pasteleria https://t.co/vKTTK9YOMw https://t.co/xPkDPVEhB5'"
855455395476905985,2017-04-21 16:17:14,"b""RT @NashvilleCream: .@ChrisStapleton knows others' great songs, too \xe2\x80\x94 spin his take on 'Last Thing I Needed, First Thing This Morning': htt\xe2\x80\xa6"""
855450702486917120,2017-04-21 15:58:35,b'RT @BitesBlog: TailGate beer has fired up a huge new brewhouse at its Charlotte Avenue location. https://t.co/3VrPvgJT7h https://t.co/zgxFp\xe2\x80\xa6'
855444071543865345,2017-04-21 15:32:14,b'RT @guitarleena: Thank you @brittneymckenna and @NashvilleScene Being endorsed by my home city means the world to me. https://t.co/s57W2Scv\xe2\x80\xa6'
855435964700704770,2017-04-21 15:00:01,"b'""This isn\xe2\x80\x99t where I thought I\xe2\x80\x99d be in life \xe2\x80\x94 defending face tattoos."" https://t.co/cyFAybjcC9'"
855414517207007239,2017-04-21 13:34:48,"b'#Preds sweep Blackhawks with huge 4-1 win. Video highlights, photos and analysis from @BoclairSports\xe2\x80\xa6 https://t.co/8gFGFJdkLD'"
855249871590350848,2017-04-21 02:40:33,"b""Get out your brooms, Nashville! We're looking at a sweep! https://t.co/DvW11vL5WL"""
855246876710490113,2017-04-21 02:28:39,b'The Preds are up 3-0 in Game 4 with 8:38 left and Bridgestone has never been louder. https://t.co/TDVNaED3Eu'
855144855919636482,2017-04-20 19:43:16,"b'RT @BitesBlog: .@NashvilleState culinary students pop up for their final exam, with the NSCC Shack for Chicken https://t.co/6WZug7qycW http\xe2\x80\xa6'"
855141521783271424,2017-04-20 19:30:01,"b""At The Catbird Seat's Test Kitchen, an Element of Surprise https://t.co/pwDJz27Cs7 https://t.co/5b5rioeJ5C"""
855140461136281604,2017-04-20 19:25:48,"b""RT @BitesBlog: Better Know a Chef: Donald Reed of Donald Reed's Catering https://t.co/64ovCQVkQl https://t.co/HIUKYYu4WD"""
855133973806297088,2017-04-20 19:00:01,b'We talk to @JuddApatow ahead of his co-headlining @WildWestCF performance with Pete Holmes tomorrow at @TheRyman.\xe2\x80\xa6 https://t.co/bqBEMTzNqy'
855118884931866624,2017-04-20 18:00:04,b'We talk to @SiliconHBO star @kumailn ahead of his @WildWestCF appearance tomorrow at @tpac.\n https://t.co/Lmjp0kmVoq https://t.co/3YhhFid0iS'
855104012127014916,2017-04-20 17:00:58,b'RT @TBInvestigation: NEWS ALERT: Tad Cummins is under arrest and Elizabeth Thomas has been safely recovered in Northern California. More de\xe2\x80\xa6'
855096227725266944,2017-04-20 16:30:02,"b"".@nashvilleshakes and Lipscomb\xe2\x80\x99s all-female 'Richard II' production is a true success. https://t.co/YOHxK8Tk2S https://t.co/IcGbebcAtg"""
855088672026374145,2017-04-20 16:00:00,b'The world of children\xe2\x80\x99s lit mourns the loss of Patricia C. McKissack. https://t.co/kSiHuF8Qk7 https://t.co/w3c8SS1Fvp'
855075542000861184,2017-04-20 15:07:50,"b'RT @scavendish: Our art director @elizzmo keeps saying ""I\'m not a writer."" I think she\'s wrong: \n\nIn Defense of Face Tattoos\n\nhttps://t.co/\xe2\x80\xa6'"
855063613039665152,2017-04-20 14:20:26,"b""RT @scavendish: I ate at Catbird Seat's new Test Kitchen, @ChefRyanPoli and his crew screwed up and it was so much fun. \nhttps://t.co/mObMt\xe2\x80\xa6"""
855058478208962560,2017-04-20 14:00:02,b'Reel Nashville: Your Guide to the 48th Annual Nashville Film Festival https://t.co/LiNaiQJwjb https://t.co/8JP4KEz4df'
854825577064300551,2017-04-19 22:34:34,"b'RT @BitesBlog: Tomorrow @FidoNashville opens Fetch, a grab-and-go cafe next door. https://t.co/zoWoQvXkL2 https://t.co/UUQoRWBvFl'"
854817902817619969,2017-04-19 22:04:04,b'@chaseallister @jrlind Never. Not. Funny.'
854790824823009285,2017-04-19 20:16:28,b'The @Belcourt to host David Lynch: A Retrospective in May. https://t.co/7Ir12g0CG8 https://t.co/jLnqacDsDV'
854752782980612104,2017-04-19 17:45:18,"b""What's at stake for MNPS in the face of potential federal budget cuts?\nhttps://t.co/VdH3aXsjYQ https://t.co/PAanhIZzpC"""
854746076691169283,2017-04-19 17:18:39,b'RT @BitesBlog: Beer events: @JackalopeBrew celebrates its sixth birthday; @dogfishbeer plans six-course beer dinner at @JosephineOn12th htt\xe2\x80\xa6'
854745318692442114,2017-04-19 17:15:39,"b'RT @NashvilleCream: .@paramore\'s new song ""Hard Times"" sounds like Talking Heads and it\'ll make you dance like 80s @KimCattrall. Yes! https\xe2\x80\xa6'"
854736423286603778,2017-04-19 16:40:18,b'Advice King @thecroftonshow on dropping acid. https://t.co/hZbIyx7t0C https://t.co/1emQawilsb'
854729825818431488,2017-04-19 16:14:05,"b'RT @BitesBlog: Generous Helpings, one of the top tastings events of the year, coming up at @CityWineryNSH \xe2\x80\x94 benefits @2HarvestMidTN https:/\xe2\x80\xa6'"
854721505166372864,2017-04-19 15:41:01,"b""Help us \xf0\x9f\x91\x91 the best 'rita in town! Margarita Festival prices increase this weekend, so don't procrastinate.\xe2\x80\xa6 https://t.co/C5ximEmS9V"""
854560515758186497,2017-04-19 05:01:18,"b'Late night, early morning, mid-afternoon \xe2\x80\x94 we are training non-stop. This year, victory is ours. https://t.co/PGvH3SmVVe'"
854457515920080896,2017-04-18 22:12:01,"b""Win tickets to Global Education Center's Roots, Rhythm &amp; Rhyme, a celebration of diversity this Sat. on Free Stuff.\xe2\x80\xa6 https://t.co/2rprbg1koi"""
854421832438624256,2017-04-18 19:50:13,b'RT @BitesBlog: Environmentally friendly wines just in time for Earth Day on Saturday https://t.co/SVaHIWtekK https://t.co/dsI8bMhY5f'
854419815137771524,2017-04-18 19:42:12,"b'RT @BitesBlog: Old favorites offer new dining deals: @LeSelNashville, @Table3Nashville, @SinemaNashville https://t.co/XgiFMPLPHk https://t.\xe2\x80\xa6'"
854348813716336643,2017-04-18 15:00:04,"b""Get an early look at Emily Leonard's lush and layered 'Unfold' at @DLGinTN ahead of her artist talk:\xe2\x80\xa6 https://t.co/W6ALqpiy3i"""
854329778542968836,2017-04-18 13:44:26,"b'RT @NashvilleScene: SCENES FROM SMASHVILLE: Preds beat Blackhawks in OT, take 3-0 Lead\nhttps://t.co/lL8295Kg3X https://t.co/facn1mCrUu'"
854319700775493632,2017-04-18 13:04:23,"b'SCENES FROM SMASHVILLE: Preds beat Blackhawks in OT, take 3-0 Lead\nhttps://t.co/lL8295Kg3X https://t.co/facn1mCrUu'"
854201127201636352,2017-04-18 05:13:13,b'PREDS WIN GAME 3 IN OVERTIME! https://t.co/eRNa9NQymO'
854187285985808384,2017-04-18 04:18:13,b'The Predators just tied up Game 3! https://t.co/EWlmR84A6v'
854092629910355968,2017-04-17 22:02:05,b'.@BoclairSports is exactly right. https://t.co/s7QV5W1i3q'
854077435662487557,2017-04-17 21:01:43,"b""RT @BitesBlog: Who knew pie a la mode could get even better? @ButtermilkSkyPi did, that's who. Read all about it: https://t.co/CbmDKGCmqV h\xe2\x80\xa6"""
854074995278041088,2017-04-17 20:52:01,b'RT @pithinthewind: Metro Schools wants to hire someone just to tell positive stories \nhttps://t.co/yzw7hoWKBN https://t.co/WEYULj1x2b'
854036530024906753,2017-04-17 18:19:10,"b'RT @NashvilleCream: When @LorettaLynn invites you to her 85th birthday party, you go \xe2\x80\x94 and so The Spin went to @TheRyman on Friday: https:/\xe2\x80\xa6'"
854020158385508352,2017-04-17 17:14:07,b'RT @pithinthewind: From @AuntB: Nashville should immediately steal this good idea from Gallatin https://t.co/a4nlSdh2aJ https://t.co/Yc0IYR\xe2\x80\xa6'
854002120395304960,2017-04-17 16:02:26,"b""RT @BitesBlog: Two Nashvillians on @zagat's '30 Under 30' long list: @KaelinU of Bajo Sexto, Allie Poindexter of @henrietta_red https://t.c\xe2\x80\xa6"""
853996077636354053,2017-04-17 15:38:26,"b'RT @BitesBlog: Epic fundraiser at new @BiscuitLoveNash in Franklin: live music, high-end wines and noted chefs from four cities https://t.c\xe2\x80\xa6'"
853986277368229888,2017-04-17 14:59:29,"b"".@WildWestCF comes roaring back to town this week. Here's a quick rundown of what's in store for the first few days\xe2\x80\xa6 https://t.co/ioCBme43Qf"""
