id,created_at,text,#retweets,#favorites
931786616787566592,2017-11-18 07:30:15,"b""The career mistake you don't realize you're making https://t.co/ijCGR2xAhL""",26,63
931782794459713537,2017-11-18 07:15:04,b'How to be a good kisser \xe2\x80\x93 10 tips from scientific research https://t.co/FejY3gFmcp',43,118
931779108517838848,2017-11-18 07:00:25,b'25 trips to take in your lifetime https://t.co/846tkl0pqf',134,298
931775253436600321,2017-11-18 06:45:06,b'9 terrible habits you need to stop immediately https://t.co/16mPlbbwN8',54,151
931771505444294656,2017-11-18 06:30:13,b'These 4 things kill relationships https://t.co/INoj4hbtX0',17,69
931767695237877760,2017-11-18 06:15:04,"b'If you want to retire in 10 years, do these 5 things now https://t.co/4DP43Kjkiz'",49,131
931763989146566657,2017-11-18 06:00:21,"b""10 things you didn't know about men, backed by research https://t.co/y9aeS4hZT4""",33,72
931760151131979777,2017-11-18 05:45:05,b'The 4 most common relationship problems \xe2\x80\x94 and how to fix them https://t.co/OqtzNTbuIy',45,100
931756376954728448,2017-11-18 05:30:06,b'9 ways to build your wealth in your 50s https://t.co/pE52bkqdfq',42,106
931752582812495872,2017-11-18 05:15:01,b'How to make your kids smarter: 10 steps backed by science https://t.co/w6DnMaMuK4',172,437
931748885265108992,2017-11-18 05:00:19,b'First date conversation: 5 things research says you should talk about https://t.co/uCU4kwRHmy',37,96
931748856374616065,2017-11-18 05:00:13,"b""This is America's most expensive Thanksgiving dinner https://t.co/2FijRt5Vhi""",10,26
931745046696812544,2017-11-18 04:45:04,b'U.S. Navy plane creates obscene sky writings over Washington town https://t.co/vQvTuzprfW',33,85
931741492242153473,2017-11-18 04:30:57,b'President Trump says ban on elephant remains will stay for now https://t.co/KKSUmU3gmi',135,436
931741296057872384,2017-11-18 04:30:10,b'These are the best Apple Black Friday deals https://t.co/veR6eVy257',25,61
931737486723862528,2017-11-18 04:15:02,"b""Multiple people say there's been sexual misconduct at TED events https://t.co/Ir3PQ5Pok5""",55,72
931733742988746752,2017-11-18 04:00:09,"b""Walmart's Black Friday deals on Samsung TVs are insane - and sales are live right now https://t.co/zZ03d1hVvn""",45,84
931729962905866240,2017-11-18 03:45:08,b'These are the richest countries in the world https://t.co/jyH1X0jtvk',41,55
931726215194476544,2017-11-18 03:30:14,b'Nancy Pelosi: Impeaching President Trump would be a waste of time and energy https://t.co/Ur8A7eN6pM',104,273
931722412063973376,2017-11-18 03:15:08,"b""Alex Trebek just did some serious internet archaeology for this 'Jeopardy!' clue https://t.co/QkseTLxu5o""",25,66
931718697546387457,2017-11-18 03:00:22,"b""Dua Lipa's rise to pop stardom wasn't always easy https://t.co/qua5mcEUJx""",32,137
931714849540837377,2017-11-18 02:45:05,b'Suspect arrested in murder of house-sitter https://t.co/VZiIslHaUv',13,19
931711148151492609,2017-11-18 02:30:22,b'Pringles created an entire Thanksgiving meal in chip form https://t.co/Km6sEsfOXx',38,112
931707288892604416,2017-11-18 02:15:02,"b'Oklahoma science teacher, 22, charged with rape of teenage student after police barge in https://t.co/xtieEzaqX5'",68,111
931703593190744065,2017-11-18 02:00:21,"b""No one in Zimbabwe's military wants to call this a coup. Here's why https://t.co/3NS2yvURZq""",43,59
931699764038651906,2017-11-18 01:45:08,b'How difficult would it be to impeach President Trump? https://t.co/wbdohuKcLv',95,175
931696009809362949,2017-11-18 01:30:13,"b""Delight in this one man's viral rant about The Cheesecake Factory https://t.co/SnKYf800XH""",21,58
931692196922785792,2017-11-18 01:15:04,"b""Bitcoin prices surge above $8,000. Here's what's causing the spike https://t.co/QVAorZ6U9v""",68,137
931688493096603648,2017-11-18 01:00:21,b'5 ways loneliness can hurt your health https://t.co/BX9cnJCpce',50,98
931685212945346561,2017-11-18 00:47:19,"b""Find out why Michelin's Vision concept tires are one of TIME's 25 Best Inventions of 2017 https://t.co/s7LTmOZ0Mp https://t.co/uz4LK4PiOB""",28,60
931680898004738048,2017-11-18 00:30:10,"b'It\xe2\x80\x99s official: Dog owners live longer, healthier lives https://t.co/qAXgtM3ED0'",500,1022
931677120849473536,2017-11-18 00:15:09,b'Watch Stephen Colbert press Ben Affleck on sexual harassment and Harvey Weinstein https://t.co/BOpUb9xCeJ',40,119
931673349679452166,2017-11-18 00:00:10,"b""These are tidying guru Marie Kondo's most treasured possessions https://t.co/blA31kEFj1""",13,44
931669952469327876,2017-11-17 23:46:40,"b'Ohio Supreme Court Justice brags about sexual history with 50 ""very attractive females"" https://t.co/NOgSgFMqit'",49,50
931669640941580290,2017-11-17 23:45:26,b'Stitch Fix\xe2\x80\x99s IPO is more exciting than its stock would have you believe https://t.co/2e9BSKi55a',10,28
931669542006345731,2017-11-17 23:45:03,b'California weed club caught pretending to be a church https://t.co/pkSgXsleHi',55,128
931665837701914625,2017-11-17 23:30:19,"b""Here's how to watch the 2017 Leonid Meteor Shower https://t.co/AYo7ZqIR0D""",44,90
931664714848964613,2017-11-17 23:25:52,"b""Review: 'Mudbound' tells a purely American story, with our painful history of racism at the center https://t.co/lLnDrIW0DN""",62,112
931662020721741824,2017-11-17 23:15:09,"b""What the 'Justice League' post-credit scenes mean for the future of the DC Extended Universe https://t.co/bNfzCMWYec""",19,62
931661903260155905,2017-11-17 23:14:41,"b""Who should be TIME's Person of the Year for 2017? https://t.co/mGtDbKRGPB""",778,1473
931658305533104130,2017-11-17 23:00:24,"b""Get ready to royally binge 'The Crown' season 2. Here's everything we know so far https://t.co/9O3jDhCBq9""",21,84
931656971069149184,2017-11-17 22:55:05,"b""Here's how the recent sexual misconduct scandals could reshape the 2020 Democratic primary https://t.co/oPE2mJsJqK""",14,41
931654465261891584,2017-11-17 22:45:08,"b'Want to live longer? Every movement counts, even cleaning the house https://t.co/wuCKfChj9R'",35,75
931653199634804736,2017-11-17 22:40:06,"b'Swedish pop star Tove Lo talks being ""reckless"" and ""vulnerable"" on her new album \'Blue Lips\' https://t.co/kFWN5l2WSG'",25,70
931650687355768832,2017-11-17 22:30:07,b'President Trump just added 5 names to his list of potential Supreme Court nominees https://t.co/jKEqH9p4hM',29,34
931648194357886977,2017-11-17 22:20:13,b'Ohio State suspends most fraternities amid spate of hazing and alcohol investigations https://t.co/VZFoMLk9bJ',32,82
931647468911169538,2017-11-17 22:17:20,b'The family behind a $500 million Bible museum hopes to change Washington https://t.co/6aRe3NDsDd https://t.co/J04VqSWMUo',38,103
931643183645282304,2017-11-17 22:00:18,b'The moments that changed the meaning of adoption in the U.S. https://t.co/1SjgIy5pJE',10,22
931640618731868160,2017-11-17 21:50:07,b'NFL quarterback Jameis Winston under investigation for allegedly groping an Uber driver https://t.co/LTDUPKyhvw',24,35
931640598368608256,2017-11-17 21:50:02,b'How would the Senate tax plan affect you? Find out with this simple calculator https://t.co/33eLv1aeiB',20,23
931640186597007361,2017-11-17 21:48:24,b'More women are accusing Roy Moore of sexual misconduct. Here\xe2\x80\x99s everything you need to know about the scandal https://t.co/1HfDyVDfkE',58,81
931639365985558528,2017-11-17 21:45:08,"b""Andy Richter had an emotional response after someone tweeted 'depression is a choice' https://t.co/oJX4dhLgWh""",40,144
931635634648899584,2017-11-17 21:30:18,b'Scientists can now tell how much glaciers melting will affect specific cities https://t.co/ru85xeE5rO',83,85
931631801247895553,2017-11-17 21:15:04,"b'Al Franken\'s former female staffers come to his defense: ""He treated us with the utmost respect"" https://t.co/bF5fSPDZQZ'",284,780
931628075632267264,2017-11-17 21:00:16,"b""This is America's most expensive Thanksgiving dinner https://t.co/8gbIm2kbEy""",7,25
931626760499843078,2017-11-17 20:55:03,b'Alabama Governor Kay Ivey plans to vote for Roy Moore despite sexual misconduct allegations https://t.co/xkAkyD6Ewn',46,70
931624278105231365,2017-11-17 20:45:11,b'U.S. Navy plane creates obscene sky writings over Washington town https://t.co/ROUUPVhKgB',25,71
931621025091145728,2017-11-17 20:32:15,b'Historians know less about the first Thanksgiving than you probably think https://t.co/65Kwop6pdo https://t.co/EbBI1rrMbh',23,63
931619218805706752,2017-11-17 20:25:05,b'These are the best Apple Black Friday deals https://t.co/9YIqjwoTw3',11,39
931617961047183364,2017-11-17 20:20:05,b'The family behind a $500 million Bible museum hopes to change Washington https://t.co/2BXj0qwgMv',23,65
931616734498426880,2017-11-17 20:15:12,b'48 countries are ahead of the U.S. in closing the gender gap https://t.co/AjKk0eIwIJ',48,79
931614202099322882,2017-11-17 20:05:08,"b""Multiple people say there's been sexual misconduct at TED events https://t.co/bMbtPG1gVV""",55,53
931612988750094341,2017-11-17 20:00:19,"b'Man tries to steal train hours after being released from jail, police say https://t.co/X7Syf5N0dI'",29,35
931609166631833600,2017-11-17 19:45:08,"b""Rev. Jesse Jackson reveals Parkinson's disease diagnosis https://t.co/PP3it29t3N""",52,58
931605415330185217,2017-11-17 19:30:14,"b""'Star Wars Battlefront II' is turning off in-game purchases because people got so mad https://t.co/DDTfjfxOE2""",28,70
931601621016043520,2017-11-17 19:15:09,"b""Walmart's Black Friday deals on Samsung TVs are insane - and sales are live right now https://t.co/kApphCDw14""",39,81
931598952406880257,2017-11-17 19:04:33,"b""Personal robot Jibo is one of TIME's 25 Best Inventions of 2017 https://t.co/0uIVMCcZRl https://t.co/eac9XEMz4F""",77,114
931596582864261120,2017-11-17 18:55:08,"b'""What do we do when even the good guys are bad?"" https://t.co/HK8oLZWzrq'",54,136
931595321817387009,2017-11-17 18:50:07,"b""Andy Murray's brother-in-law is trying to set an 'incredible' record at the South Pole https://t.co/rlWdK7UTX1""",7,23
931594054479089666,2017-11-17 18:45:05,"b""Why 'Better Things' deserves the chance to keep going without Louis C. K. https://t.co/56YfKbhSf5""",6,47
931592812277190658,2017-11-17 18:40:09,b'These are the 10 best Black Friday deals at Sephora https://t.co/efoyNvzAg1',6,21
931591564664688640,2017-11-17 18:35:11,b'These are the richest countries in the world https://t.co/VYk89zlrdT',19,31
931590327428935680,2017-11-17 18:30:16,b'Nancy Pelosi: Impeaching President Trump would be a waste of time and energy https://t.co/zQWltlYWSj',55,124
931589028306137088,2017-11-17 18:25:07,"b""Alex Trebek just did some serious internet archaeology for this 'Jeopardy!' clue https://t.co/g9758IBNY4""",10,26
931587766181421058,2017-11-17 18:20:06,b'Florida democratic party chairman resigns over sexually inappropriate behavior https://t.co/CiItvoKAEZ',37,49
931587093360504832,2017-11-17 18:17:25,"b""There's a new way to wipe out mosquitoes in the U.S. https://t.co/kFsYzrWoZp https://t.co/2P3s3bGIOx""",58,89
931585260428636160,2017-11-17 18:10:08,"b""Dua Lipa's rise to pop stardom wasn't always easy https://t.co/w4yPKmRWog""",34,83
931583995636273160,2017-11-17 18:05:07,b'Suspect arrested in murder of house-sitter https://t.co/uWcGFgi3xF',11,19
931582807448735746,2017-11-17 18:00:23,b'Pringles created an entire Thanksgiving meal in chip form https://t.co/6gc88eAVID',27,81
931580219965788161,2017-11-17 17:50:07,b'Boston Dynamics\xe2\x80\x99 Atlas Robot can do backflips now https://t.co/PdRSDEHQVK',35,75
931579007321235456,2017-11-17 17:45:17,"b'Oklahoma science teacher, 22, charged with rape of teenage student after police barge in https://t.co/jFvFGQcQyz'",72,76
931577751190081537,2017-11-17 17:40:18,"b""No one in Zimbabwe's military wants to call this a coup. Here's why https://t.co/8fl1VBLEmd""",28,61
931576443577995265,2017-11-17 17:35:06,b'Self-heating beef dish causes carbon monoxide scare at boarding school https://t.co/znvBJuZeho',10,29
931575211400597510,2017-11-17 17:30:12,b'Sylvester Stallone denies sexually assaulting 16-year-old https://t.co/K6TGTdGzKA',26,51
931573932725022720,2017-11-17 17:25:08,"b'Killings of transgender people hit a record high in 2017, advocacy groups say https://t.co/VLHXeeF2wd'",102,79
931572722110525441,2017-11-17 17:20:19,b'Jimmy Kimmel has a fix for Justice League: just add in a new hero https://t.co/53FVBAJuF6',20,105
931571466281406465,2017-11-17 17:15:19,b'Police dog bites man who started dancing after leading officers on a 20-mile chase https://t.co/EV106uPqzg',18,51
931570167536070656,2017-11-17 17:10:10,"b""You can get a free iPhone or Samsung Galaxy from T-Mobile's early Black Friday https://t.co/bWBk0PI5RB""",12,40
931568896024465408,2017-11-17 17:05:07,b'How difficult would it be to impeach President Trump? https://t.co/LFMU1J4sQy',53,106
931568144929390592,2017-11-17 17:02:08,"b""The MULTI elevator system, which can travel beyond just up and down, is one of TIME's 25 Best Inventions of 2017\xe2\x80\xa6 https://t.co/0BTzjXJ000""",68,122
931563882023411712,2017-11-17 16:45:11,"b""Delight in this one man's viral rant about The Cheesecake Factory https://t.co/Jim1LHOZxm""",20,63
931561335837614080,2017-11-17 16:35:04,"b""Tesla's new electric truck gave the company's stock a supercharge https://t.co/bRJqFRbDGm""",77,193
931560148384051200,2017-11-17 16:30:21,b'Tesla just announced a semi truck and a new supercar. See them here https://t.co/RZiEjKgoVB',33,112
931556338022473729,2017-11-17 16:15:13,"b""More than 90% of Americans don't eat enough fruits and vegetables https://t.co/mBJElwlDR1""",80,150
931553032550088705,2017-11-17 16:02:05,"b""Facebook's Oculus Go VR headset aims to be the 'most accessible' virtual reality technology https://t.co/n94CSoVcOm https://t.co/aJTk6u9nrw""",17,39
931550040778305538,2017-11-17 15:50:11,"b""Bitcoin prices surge above $8,000. Here's what's causing the spike https://t.co/N6YYqj1thr""",72,101
931548810513395712,2017-11-17 15:45:18,b'Man who tried to film people taking showers at campground gets 20 years in prison https://t.co/dVYZEgd3s9',28,60
931547514028863489,2017-11-17 15:40:09,"b'Dad left 3-month-old baby and toddler in the car while in strip club, police say https://t.co/WTEkqyUqsh'",31,48
931545007567368192,2017-11-17 15:30:11,b'5 ways loneliness can hurt your health https://t.co/DohFYLGnDe',51,117
931542818304200706,2017-11-17 15:21:29,"b""Find out why Michelin's Vision concept tires are one of TIME's 25 Best Inventions of 2017 https://t.co/VVLKbg5F00 https://t.co/TD4QYTCaqX""",27,63
931541217602654209,2017-11-17 15:15:08,b'Homeland Security official resigns over racist comments https://t.co/xUT5bWX2RU',81,148
931537501256409088,2017-11-17 15:00:22,"b""Communal living isn't just for millennials. Here's why more Americans of all ages are embracing it https://t.co/EQEtZguOCs""",21,54
931533724117807104,2017-11-17 14:45:21,"b'It\xe2\x80\x99s official: Dog owners live longer, healthier lives https://t.co/bfWsXwbEd7'",473,955
931532419999596544,2017-11-17 14:40:10,b'Watch Stephen Colbert press Ben Affleck on sexual harassment and Harvey Weinstein https://t.co/0oLqWLiX6k',56,131
931529939588931584,2017-11-17 14:30:19,"b""These are tidying guru Marie Kondo's most treasured possessions https://t.co/ylwq6BAEuQ""",17,52
931527078587052032,2017-11-17 14:18:57,b'Drug overdose suspected in death of up-and-coming rapper Lil Peep\nhttps://t.co/lfqKxMV1x0',35,63
931524887893639170,2017-11-17 14:10:14,b'Manhunt for killer of Baltimore detective enters 3rd day\nhttps://t.co/AQaz7IMYL2',23,32
931524842192596992,2017-11-17 14:10:03,b'Lina Attalah is the muckraker of the Arab World https://t.co/4lLkAQ7qEP',8,20
